Under What Name Did Yaron Cohen Win The Eurovision Song Contest In 1998;Dana International
In the World Of Music Which Band is made up with the members Jim, Andrea, Caroline and Sharon;The Corrs
"In Which Disney Movie Were There Characters Called ""John, Paul, George & Ringo""";The Jungle Book
"Who did Earth, Wind and Fire link with for ""Boogie Wonderland""?";The Emotions
"""I'll Be Missing You"" Was A Hit For Who In 1999";Puff Daddy
"Who Did ""Phil Oakley"" Team Up With For The Hit ""Together In Electric Dreams""";Giorgio Moroder
Who Recorded The 70's Disco Classic “You're My First, My Last, My Everything”?;Barry White
Name Black Sabbath's Debut Hit;Paranoid
"Give Me Love Was The Plea From Which ""Rock Band""";Alcatrazz
"Which Band Recorded The Album ""Zenyatta Mondatta""";The Police
Which Pop Group Were The Central Characters In The 1990 Film “Seeing Double”;S Club 7
In Addition To Co-Directing West Side Story With Robert Wise What Was Jerome Robbins Other Contribution To The Film;Choreography
"What Instrument Do You Associate With ""Yehudi Menuhin""";Violin
"How In The World Of Music Is ""Helen Folosade"" Adu More Commonly Known";Sade
Which Female Vocalist Would You Most Associate With Fairground Attraction;Eddi Reader
"Who Recorded The Albums ""Emotions"" & ""Music Box""";Mariah Carey
Appetite For Destruction Was The Debut Album For Which Group?;Guns N Roses
Who Had A Massive 90's Hit With Rhythm Is A Dancer;Snap
Who were Mark Farner, Mel Schacher and Don Brewer?;Grand Frank Railroad
How Many Weeks Did Abba Spend In The UK Charts In The 70's (106, 140, 181, 241);181
"Which Loser Was Winning In Both ""The Square"" & The Charts In 1986";Nick Berry
Who recorded 'Be True to your School' in 1963?;The Beach Boys
"Who Was The Backing Group To Sam The Sham On ""Woolly Bully""";The Pharaohs
"Who Sang ""Happy Xmas (War Is Over)"" With John Lennon";Yoko Ono
"Freddie Mercury Had A Hit With ""Love Kills "" Or ""Love Pills""";Love Kills
Which pianist/composer/conductor was born in Berlin in 1929, took American citizenship in 1943 and became a well-known face on British TV in the 70's?;Andre Previn
Whose Songs Have Been Successful For Guns N Roses, Manfred Man & Jimi Hendrix;Bob Dylan
Which Cover Of An 80’s Song  Was A Surprising Xmas No.1 In 2003;Mad World / Gary Jules
Who Wrote The Music To Cats, Jesus Christ Superstar & Phantom Of The Opera;Andrew Lloyd Webber
Who Sang The Girl From Ipanema;Stan Getz
By What Name Are The Four Lovers Better Known;The Four Seasons
Which Band Backed Herb Alpert;Tijuana Brass
Who Had A Heart Attack On Stage In 1975 & Remained In A Coma Until His Death 1984;Jackie Wilson
According To Alan Price What Did Simon Smith Have;Simon Smith & His Amazing Dancing Bear
"Which Former Stooge Was A ""Real Wid Child"" In 1986";Iggy Pop
Which group went on a “Teenage Rampage”?;The Sweet
The Model Iman Is Married To Which Music Star?;David Bowie
The Soundtrack To Which Musical Topped The UK Album Charts For 70 Consecutive Weeks Between 1958 & 1960;South Pacific
"""Was I Wanna Dance With Somebody"" A Hit For Cyndi Lauper Or Whitney Houston";Whitney Houston
Which Southport Lad's Love Became Tainted In Later Life;Marc Almond
"Which Irish Singer Got To No.3 With ""Tarzan Boy"" In 1985";Baltimora
"Who Had A No.1 Album With ""Talk On Corners""";The Corrs
Which Singer was “Lost in France” in 1976?;Bonnie Tyler
The Song West End Girls Was A Number For Which Famous Pop Duo?;The Pet Shop Boys
"What ""Size"" Was The Wonderstuff's First Uk Top Ten Hit";The Size Of A Cow
Moby Is A Descendent Of Which Famous Author;Herman Melville
What Was Neil Diamonds First British Hit;Cracklin Rosie
How does the death of Roger Peterson feature in the history of rock and roll;Pilot Of Buddy Hollys Plane
"Who Had A Hit In 1995 With ""Hot Stepper""";Ini Kamoze
"Which Band Was Famous For ""Burning Down The House""";Talking Heads
"Which American R&B/Pop Quintet Released The Album ""No Strings Attached"" In 2000";N Sync
"With Whom Did Boys 2 Men Record The Single ""One Sweet Day"" In 1995";Mariah Carey
What Was Buddy Hollys First Hit Single;That'll Be The Day
Who Is With Regard To Records Sold The Most Successful British Singer Of All Time;Cliff Richards
From which metal band was Dave Mustaine fired in 1982?;Metallica
"Paul McCartney wrote The Song ""Martha My Dear"". Who did he know who was named Martha?";His Dog
By What Name Did Marion Elliot Become Famous Fronting The Band X-Ray Specs;Poly Styrene
"Which Duo Did Bob Dylan Write ""Lay Lady Lay"" For Though They Never Recorded It";The Everly Brothers
What Was Mel B's First Solo Single;I Want You Back
"Who Was ""Horny, Horny, Horny""";Mousse T vs Hot n Juicy
Who Went For A Stroll Down Baker Street;Gerry Rafferty
"Whose Record Label Was ""Fire"" By The Prodigy Released On";XL Recordings
"What Was The Royal Guardsmen's Follow Up To ""Snoopy Vs The Red Baron""";Return Of The Red Baron
The Perfecto All Stars Are Better Known As Who;Paul Oakenfold & 808 State
Which Band Is Jarvis Cocker Associated With;Pulp
"Which Female Vocalist Sang With Take That On Their Single ""Relight My Fire""";Lulu
"What was the name of Van McCoy's orchestra on his ""The Hustle"" instrumental?";Soul City Symphony
"Which Motown Artist Wrote The Songs ""My Guy By Mary Wells"" & ""My Girl By The Temptations""";Smokey Robinson
Also Reaching No.2 Which Technotronic Single Followed Pump Up The Jam;Get Up (Before The Night Is Over)
"Who Recorded The Album ""Eat To the Beat""";Blondie
Name The Youthful Singer Who Headed The Teenagers;Frankie Lymon
"Who Had A Hit In 1988 With The Song ""Je Ne Sais Pas Pourquoi""";Kylie Minogue
Which Was The First Glen Miller Record To Sell 1,000,000 Copies;Chattanooga Choo Choo
In 1995 The Japanese Stock Market Temporarily Collapsed Following Mistranslated Reports That Ronald Reagan Was Undergoing Heart Surgery, Which Veteran British Singer Was Actually The Patient;Lonnie Donegan
"Who Teamed Up With Queen To Record ""Under Pressure""";David Bowie
Which Labels First Crop Of Artists Included Elvis costello & Lene Lovivh;Stiff
What 4 Letter Word Is Tattooed Of The Body Of Former Spice Girl Emma Bunton?;Baby
Born James Osterburg, Who Is Called The Godfather Of Punk;Iggy Pop
"Whose Debut Album Was Titled ""Rafis Revenge""";Asiandubfoundation
Which Singer Was Born In Nutbush, Tennessee In 1939?;Tina Turner
Which Oxford Trio Began Their Career As The Jennifers;Supergrass
When The Supremes Hit The No.1 Spot In The UK in 1964 With Baby Love It Was Not Released On Motown But On Which Other Label;Stateside
"Was Maniac A Hit From ""Flashdance"" Performed By ""Richie Sembello"" Or Glen Menderios";Richie Sembello
In Which Year Did Abba Win The Eurovision Song Contest;1974
"Which Freeway Did ""Aretha Franklin"" Sing About";Freeway Of Love
What Was The Prodigys First Uk Hit Single;Charlie
Which 1960 Vocalist Changed His Name From Ernest To Evans;Chubby Checker
What Was Virgin Records First LP Release Back In 1973;Mike Oldfield / Tubular Bells
What Title Connects A Hit For The Police And A Film Starring Steve Martin?;Roxanne
What Were The 2 Top Ten Hits For Actor Turned Singer Bruce Willis;Respect Yourself & Under The Boardwalk
Which Radio Station Bought XFM In 1998;Capital Radio
Which Festival Was Notoriously Captured On Film In Gimme Shelter;Altamont
Who Sang Songs About Rosie, Caroline & Desiree;Neil Diamond (Cracklin Rosie, Sweet Caroline, Desiree)
"Whose Greatest Hits Album Was Entitled ""Don't Bore Us With The Chorus""";Roxette
"Which Bands Reunion Album Was Titled ""Hell Freezes Over""";The Eagles
With Which Football Club Is Noel Gallagher Linked;Manchester City
"Who Group Dismissed Love As ""Just A Silly Phase Im Going Through""";10cc
Whom Would You Expect To Find Being Chase Across The Moors By The Hounds Of Love;Kate Bush
What Rush album cover features rabbits and a magician's hat?;Presto
Who Appeared On The Cover Of A June 98 NME Dressed As A Tiger;Damon Albarn
"Who Had A Hit With ""Rock The Boat"" In 1974";The Hues Corporation
What was Dina Carolls first solo top ten hit?;Don't be a stranger
Who Covered Wayne Fontana's A Groovy Kind Of Love In 1988;Phil Collins
"Which British R&B Band Were Featured In The 1969 Norman Wisdoms ""What's Good For The Goose""";The Pretty Things
"The 3 Degrees Recorded ""Ta ke Good Care Of Yourself"" In What Yeat 1972,1973,1974,1975";1975
From Which Country did The Band Black Box Originate;Italy
Who Wrote The Firebird Suite & The Ebony Concerto For A Swing Band;Igor Stravinsky
Which american singer had 35 consecutive uk top ten hits between 1984 and 1994?;Madonna
How Are The Band Aston, Marvin JB & Oritse More Commonly Known;JLS
"The Song ""Party All The Time"" Was Released By Which Famous Actor";Eddie Murphy
Ice In The Sun Was An Early Hit For Which Rock Legends;Status Quo
What's The Connection Between Tom Jomes, Shirley Basey & The Alarm;Wales
Which American Singer Was Married To Debbie Reynolds , Elizabeth Taylor & Connie Stevens;Eddie Fisher
"Charlie Watts Books ""Ode To A Flying Bird"" Is A Tribute To Which Jazzman";Charlie Parker
Under What Name Does Georgious Panayiotu Perform;George Michael
"Which British Female Singer Had An International Hit In 1981 With The Single ""Cambodia""";Kim Wilde
What Was the First Number One Hit Single For “The Jam”?;Going Underground
Name Either Of Marc Almonds 2 Groups That He Formed After The Demise Of Soft Cell;Marc & The Mambas, The Willing Sinners
What Is The Name Of The Lead Singer Of Staus Quo;Francis Rossi
"In Which Year Were The Following All Chart Hits :""Ghostbusters"" By Ray Parker Junior, ""Jump"" By Van Halen And ""Smalltown Boy"" By Bronski Beat?";1984
"Whose Only UK No.1 Single Was ""My Ding A Ling"" In 1972";Chuck Berry
Who Led The Blue Caps;Gene Vincent
Which Lucky Man Spent 7 Weeks In The Charts With Olivia And 16 With Sarah;Cliff Richard
"The Film ""Sixteen Candles"" Featured In A Song Called ""If You Were Here"" By Which Band";The Thompson Twins
"Who Had A Hit In 1989 With ""I Want It Alll""";Queen
Who composed Rhapsody In Blue in 1924?;George Gershwin
Which John Lennon Song Did Roxy Music Take To Number One The Year After His Death?;Jealous Guy
Which 10CC Hit Was Covered By Jhonny Logan In 1987;Im Not In Love
I'm Going Slightly Mad Was a Hit In 1981 For Whom;Queen
This Is My Truth Tell Me Yours Was The 5th Manic Street Preachers Album Name The Previous 4;Generation Terrorists, Gold Against The Soul , The Holy Bible, everything Must Go
"Mark Knopfler Produced An Album For Which Of These Acts ""Aztec Camera"" Or ""Huey Lewis""";Aztec Camera
Rick Olasek Was The Lead Singer Of Which Band;The Cars
Number of Beatles biographies registered at the Library of Congress;177= Beatles, John=69, Paul=23, George=6, Ringo=2
What Did Air Supply Run Out Of In 1980;Love (All Out Of Love)
"Which Gender Bender Had His Only Hit With ""Calling Your Name"" In 1983";Marilyn
Which Henry Mancini/ Johnny Mercer Song Was Sung By Audrey Hepburn In Breakfast At Tiffany's;Moon River
What Was Love For Pat Benatar;A Battlefield
Which Record Label Did Abba Release All Of Their 70's Singles On;Epic
Which English punk band had Rat Scabies on drums?;The Damned
With Which Artist Is The Funk Band The New Power Generation Associated;Prince
"Who Recorded Ther Albums ""Popped In Souled Out"" And ""Holding Back The River""";Wet Wet Wet
What Is The Reeded Wood-Wind Instrument Comprising A Wooden Tube Doubled Back On Itself;The Bassoon
What Was ELO Short For;Electric Light Orchestra
Who Managed The Sex Pistols;Malcolm Mclaren
What Was The First Broadway Musical;The Black Crook In 1866
What Was The Title Of Mousse T And Tom Jones Hit Of 2000?;Sex Bomb
"Who Had A 1990 Hit With ""Tell Me There's A Heaven""?";Chris Rea
Which American Band Comprised Jeffrey Hyman , John Cummings, Douglas Colvin, & Tommy Erdelyi, Although All Were Known Professionaly By The Same Surname;The Ramones
"With Which Boyband Did Mariah Carey Cover The Phil Collins Hit ""Against All Odds""";Westlife
Which Irish Band Is Led By Dolores O Riordan?;The Cranberries
"Which Groups Had Hits With ""At The Hop"" & ""Rock & Roll Is Here To Stay""";Danny & the Juniors
What was the only hit song for the band 'It's a Beautiful Day'?;White Bird
"Which Band Had A Hit With The Song ""Dr Mabuse""";Propaganda
Which Former Cambridge Footlights Comedian Made A Mint Out Of Me And My Girl;Stephen Fry
Which Heavy Metal Guitarist Provided The Soundtrack To The Movie Death Wish 2;Jimmy Page
Who Was The Lead Singer Of The Plasmatics;Wendy O Williams
Which American singer sang “ Thank God I’m a Country Boy”?;John Denver
How Many Consecutive No.1's Did The Beatles Have Between 1963 & 1966;11
How Much To Within £5 Was A Weekend Ticket For The Reading 98 Concert;£75
What 1987 Movie Theme Is The Only No.1 Ever To Be Sung Entirely In Spanish;La Bamba
What Is Johnny Rottens Real Name;John Lydon
Who replaced Syd Barrett of Pink Floyd?;David Gilmour
What Fictional Band From The Film Of The Same Name Did Dan Aykroyd & John Belushi Make Up;The Blues Brothers
"According To The Police ""Every Little Thing She Did"" Was What";Magic
"Who Recorded The Albums ""In The Army Now"" And ""Whatever You Want""";Status Quo
"Whose 1973 Album Was Titled ""Jonathan Livingston Seagull""";Neil Diamond
What is the very first track on Spice?;Wannabe
Which Was The First Beatles Album To Consist Entirely Of Original Material;A Hard Days Night
Which Beach Boy accompanied the Beatles to visit the Maharishi?;Mike Love
Who was lead singer with Van Halen, but went solo in 1985?;David Lee Roth
Name The Composer Of Red Red Wine;Neil Diamond
"Who played the electric piano on ""Get Back""?";Billy Preston
How Many Grammys Did Christopher Cross Win In 1980;Five
Whose Real Name Is Robert Zimmerman;Bob Dylan
What is the longest Beatles song on record?;I Want You (She's So Heavy)
From What Country Did The Band Black Box Originate;Italy
"Who Went For ""All Or Nothing"" Reaching No.1 In 1966";The Small Faces
In The World Of Music How Are Kelly, Michelle, Jessica, Tony & Kevin More Commonly Known;Liberty X
"Who Did Michael Jackson Team Up With For The Hit ""The Girl Is Mine""";Paul McCartney
Which Singer / Songwriter, Appeared In The Movie, The Player, Where He Met His Wife To Be Julia Roberts;Lyle Lovett
According to the 1984 Bananarama Song, who was waiting;Robert De Niro
What 80's band included members from Bad Company and Led Zeppelin?;The Firm
How Old Was The Dancing Queen According To The Lyrics Of The Abba Song Of The Same Name;17
What Was Connor Reeves First Single;My Fathers Son
With What Song Did Abba Win The Eurovision Song Contest In 1974;Waterloo
What Do Boyzone & Bewitched Have In Common;Both Irish
Which Boyband Released An Album Entitled “Walthamstow” In 1992;East 17
Matt & Luke Goss Were 2 Of The 3 Members Of The Boyband Bros Craig Was The 3rd Member But What Was His Surname;Logan
"Ian Dury Asked To Be Hit With What ""Your Best Shot"" Or ""Your Rhythm Stick""";Your Rhythm Stick
Which Star Is Don Mc-Leans Song American Pie Dedicated To;Buddy Holly
Which Glam Rocker Had A Hit With The Quirky Laughing Gnome In 1973;David Bowie
On The Beautiful South's 1996 album what is the colour?;Blue
"The Single ""Heart & Soul"" Was A Hit For Which Band A) T'Pau, B) Mr Mister, C) Neil Diamond";T'Pau
Number of slices sacrificed to film Ringo's Pizza Hut commercial;12
"In Which Year Did Donna Summers Disco Anthem ""I Feel Love"" Get To No.1";1977
Name 2 Of The 3 Stranglers Hits That Made The Top Ten In 1977;Peaches, Go Buddy Go, Something Better
"At What Age Did Michael Jackson Record ""Got To Be There""";13
In whose band is Madonna Wayne Gacy the keyboard player?;Marilyn Mason
"Which Jimi Hendrix Classic Features The Line ""Scuse Me While I Kiss The Sky""";Purple Haze
Which pop group took their name from the Arabic word for black?;Aswad
In Which Decade Did Earth Wind And Fire Have Their Biggest Hit;The 80's Lets Groove In 1981
With Which Mod Revival Band Did The Style Councils Mick Talbot Play Keyboards;The Stranglers
"What Kind Of Cats Did ""The Cure"" Have";Love Cats
Susanna Hoofs & Vick & Debbi Peterson Were Members Of Which All Girl Band;The Bangles
The Pop Trio Dee Lite Are From Which 3 Countries (PFE);USA, USSR, Japan
"Who was the recording engineer on The Beatles Album ""Sgt. Pepper's Lonely Hearts Club Band""?";Geoff Emerick
Who Had A No.5 Hit With Da Doo Ron Ron Ron In 1963;The Crystals
Which Group Was The Labels Biggest Selling Act Of The 1990's;Boys 2 Men
Which 1930's Folk Singer Is Attributed As Having The Biggest Influence On Bob Dylan;Woody Guthrie
"Who Had A Hit In 1989 With ""Fergus Sings The Blues""";Deaccon Blue
How Many Faces Are There On The Cover Of The Album “Sgt. Pepper's Lonely Hearts Club Band”;75
Who Founded Reprise Records;Frank Sinatra
How Many Siblings Does Dolly Parton Have;11
What was the Beach Boys first UK No1?;Good Vibrations
Ray Parker Junior Used To Perform With A Band Called Raydio Or The Juniors;Raydio
"Which Song Recorded By Johnny Cash Starts With The Line ""I close my eyes and picture the emerald of the sea""";Forty Shades Of Green
Which Song Ends With The Line God Speed Your Love To Me;Unchained Melody
"""Peasants, Pigs & Astonauts"", Released In 1999 Was The Second Album By Which Band";Kula Shaker
What is Paul McCartney's real first name?;James
"Which Steve ""Silk"" Hurley Single Was The First House Record To Top The Uk Charts In 1987";Jack Your Body
"Barry Manilow's ""Mandy"" Was The First Major Hit For Which Label";Arista
Who made his debut in the singles chart 26 years ago with ‘Watching the Detectives’?;Elvis Costello
What Was Carly Simons Biggest UK Hit Allegedly Written About Warren Beatty;You're So Vain
Number of Beatles kids;"10; grandkids: 1"
5 Members Of The Original Human league Line Up, Split To Form 2 Other Bands (PFE);Heaven 17, ABC
What Was A Castrato;A Male Singer, Castrated As A Boy To Maintain A Child's Pitch
Who Founded The Motown Label;Berry Gordy Jnr
Cash & Carry First Recorded The Birdie Song But Who Had The Hit;"""The Tweets"""
"""Love And Understanding"" Was A Hit In 1991 For Which Singer";Cher
"Who Had A Hit With ""Heaven Is A Place On Earth"" In 1987";Belinda Carlisle
According To the Lyrics Of One Of His Songs Where Did Paul Young Call Gome;Wherever He Laid His Hat
Who released an album titled Forever Changes?;Love
What Was The Title Of John Lennons 2nd Book;A Spaniard In The Works
"Whose First Record Was A Rocker Called ""Ooby Dooby""";Roy Orbison
What instrument does Ravi Shankar play?;The Sitar
"Whose Biggest Hit Was A 1982 Single ""Party Fears Two""";The Associates
"Who did Chris De Burgh Write His Hit Song ""Lady In Red"" For";His Wife Diane
Springing Into The Charts At No.4 In 1963 What Was Dusty Springfields First Single;I Only Want To Be With You
Before Forming Sigue Sigue Sputnik, Tony James Was In Which Band With Billy Idol;Generation X
If You Were To Take A Walk Down Lonely Street, Where Would You Find Yourself;Heartbreak Hotel
Who Was The Original Lead Singer Of AC/DC;Bon Scott
What Song Did David Bowie And Mick Jagger Sing Together At Live Aid;Dancing In The Street
What Did Billy Idol Think It Was A Nice Day For In 1985;White Wedding
How In The World Of Music Are Julia Volkova & Lena Katina More Commonly Known;Tatu
Who Was Born In New York In 1981 And Had Great First Time Success With The Album “Songs In A Minor”?;Alicia Keyes
What Principle Did Janet Jackson Sing About;The Pleasure Principle
Who Composed The Pastoral Symphony;Beethoven
Which Single From Pras Michel Featuring ODB And Mya Made The Top Ten In 1998;Ghetto Superstar (That Is What You Are)
"Icicle Works Had A Hit With ""Love Is A Wonderful Colour"" Or ""It's A Wonderful Life""";Love Is A Wonderful Colour
How Many M's Were There In The Title Of The Crash Test Dummies 90's No.2 Hit;12
"In 1998 Who Wrote A Forward To An Edition Of ""The Gospel According To St Mark""";Nick Cave
"The Beatles Song ""Till There Was You"" was originally from which Broadway musical?";The Music Man
Name The Musical Major Whose Plane Dissapeared Somewhere Over The English Channel In December 1944;Glen Miller
"Who Had A Hit With With ""Ebeneezer Goode""";The Shamen
"""Noddy Holder, Dave Hill, Jimmy Lea, Don Powell) Were All Members Of Which Popular Band";Slade
Who Had A Really Good Saturday Night In 1994;Whigfield
When Did Pop Innovators Kraftwerk Drive Autobahn To No 11 (1973, 1975, 1977, 1979);1975
What Beatles song won a Grammy as the Best Song of 1966?;Michelle
Now That Weve Found Love Was A Hit For Which Jamaican Group;Third World
Who did Michael Jackson Marry In 1994;Lisa Marie Presley
Which British band was led by Tim Booth?;James
Which Singer Fronted Bronski Beat And The Communards;Jimmy Sommerville
On Which Label Did Elvis Launch His Career;Sun
"With Which Spice Girl Did Missy ""Misdemeanor"" Elliot Sing On ""I Want You Back""";Mel B / Scary Spice
Which Chart Position Did Mirror Man Achieve For The Human League;No.2
Bill Idol Sang About Eyes Without A What;A Face
What Kind Of Shack Did The B52's Sing About;A Love Shack
"In ""I Am The Walrus"", who were they kicking?";Edgar Allen Poe
"Which Famous Female Singer Did Don Joohnson Of ""Miami Vice"" Later Release A Duet With";Barbara Streisand
Tommy Lee Of Motley Crue Married Who In The 90's;Pamela Anderson
Which Father Daughter Duo Had A Hit With “Something Stupid” In 1967?;Frank & Nancy Sinatra
What Was The Last Single Released By John Lennon In His Lifetime;(Just Like) Staring Over
Which Album Was Dedicated To The Late Ian Stewart, The Pianist Who Played On So Many Stones Dates;Dirty Work
Which Family Heart Throb Told Us He Was The Author Of The Record In 1975;David Cassidy / I Write The Songs
Which Song Provided The Glam Rock Band “The Sweet” With Their Only No1 Hit;Blockbuster
Susanna Hoffs Was A Member Of Which Band;The Bangles
"Who Had Her Only Top 10 Hit With ""See The Day"" In 1985";Dee C Lee
Which girls make the Beatles scream and shout?;Moscow girls
"Which Group Gave Us The ""Four Bacharach & David Songs"" EP";Deacon Blue
"Grandmaster Melle Melle's ""White Lines"" Has Been Released 4 Times On Which Occasion Did It Reach It Highest Chart Position";2nd
Musician Ray Brown Was Married To Ella Fitzgerald, Which Instrument Did He Play;Bass
Which Band Featured Ex New York Dolls Guitarist Johnny Thunders;The Heartbreakers
How Old Was Marvin Gaye When He Was Shot Dead By His Father;44 Years Old
"Before Belinda Carlisle Found ""Heaven On Earth"" She Was Part Of Which All Girl Group";The Go Go's
Which Band Released The Best Selling Album Rumours In 1977;Fleetwood Mac
Which Prodigy Album Cover Features The Screaming Metallic Like Face Photographed By S Haygarth;Music For The Jilted Generatiojn
Introductory interest rate that's charged on the Ringo-designed Discover card;5.9 percent
"Who Had Late 60's Hits With ""Aint Nothing But A House Party"" And ""Eeny Meeny""";The Showstoppers
With Which Instrument Is Les Paul Associated;Guitar
No.3 In The Charts Was A Lucky Number For Whom;Lene Lovich
What In 1966 Was A Secretary Not, According To Frank Loesser;"""A Toy"" How To Succeed In Business"
"Butthole Surfers Were Formerly Known As ""Ashtray Baby Heads"" Or ""Aliens Must Die""";Ashtray Baby Heads
"Which Group Sang The 80's Hit ""Fade To Grey""";Visage
In The Hit Song Tell Laura I Love Her What Was The Young Mans Name;Tommy
In Which Musical Does The Song Old Man River Feature?;Showboat
Who Had A Hit With Under The Bridge In 1998;All Saints
They started out as the Warlocks. By what name did they become world famous?;The Grateful Dead
What Is Elvis Presleys Middle Name;Aaron
By what name is Antonin Dvorak's ninth symphony known?;From The New World
"The All Saint's Hit ""Pure Shores"" Was Featured On The Soundtrack To Which Movie";The Beach
The Living Years Was A Hit For Which Band;Mike And The Mechanics
In Which Year Were The Housemartins Having A Happy Hour;1986
With Which Renowned American Composer Did Elvis Costello Collaborate On The 1998 Album Painted From Memory;Burt Bacharach
What Are The First Names Of The Eurovision Winners Bucks Fizz? (PFE);Cheryl, Mike, Bobby & Jay
"Who Had A Hit In 1994 With ""Wonderman""";Right Said Fred
"Who Had A 1985 Hit With ""Fever""?";Peggy Lee
"Who Had A Hit With ""Heartbreaker"" In 1982";Dionne Warwick
What instrument did bob dylan play in his recording debut;Harmonica
"Who Had A Hit In 1988 With ""Good Life""";Inner City
"Which Of Madonna's Albums Featured A Duet With Prince Called ""Love Song""";Like A Prayer
"Who Recorded The Album ""The Dream Of The Blue Turtles""";Sting
Following His Honorary Knighthood, What Letters Is Bob Geldof Entitled To Put After His Name;KBE
Which Song From Grease Was A No.1 Hit In The UK & USA;You're The One That I Want
In Whose Band Is Madonna Wayne Gacy The Keyboardist;Marilyn Manson
In Which Keyboard Instrument Are The Strings Plucked Not Struck;The Harpsichord
Who Was Calling Gloria In 1982;Laura Branigan
What Type Of Music Would One Associate With The West Indies;Calypso
"Which Album Was At One Time Going To Be Called ""Everest""";Abbey Road
Name The 2 No.1 Singles For The Seekers In The 60's;I'll Never Find Another You / The Carnival Is Over
What Connects Catatonia, Super Furry Animals, Budgie;Wales
What Is A Small Flute With A Higher Pitch Called;A Piccolo
According To Cyni Lauper What Do Girls Just Want To Do;Have Fun
"Which Band Had Hits With ""Heaven"" & ""Cherry Pie""";Warrant
"In Which City Would You Find Jazz Clubs Called ""Birdland, The Blue Note, & The Village Vanguard""";New York
"Who had a massive hit in 1993 with ""I'm Easy/ Be Aggressive""?";Faith No More
What musical does the song “There's No Business Like Show Business” Come From?;Annie Get Your Gun
"Who Started His Chart Career In 1983With ""Black Heart"" Billed As Marc And The Mambas";Marc Almond
Everything Changes And Nobody Else Were Hit Albums For Which 90's Band;Take That
"Who Released An Album Of Woody Guthrie Lyrics Entitled ""Mermaid Avenue""";Billy Bragg & Wilco
Bosendorfer, Steinway, & Bechstein Are All Makes Of Which Instrument;Piano
Which Soul Artist Died At The Very End Of 1999, Having Been Confined To A Wheelchair Since 1990 After A Stage Lighting Rig Fell On Him;Curtis Mayfield
"How Is The World Of Music Is ""Anna Mae Bullock"" Known To The World";Tina Turner
Who Shot Up The Charts With Eloise In 1986;The Damned
"Who thought up the band name ""The Beatles""?";Stu Sutcliffe
Whose Debut Single Was A Cover Of A Smokey Robinson Tune And Former No.1 For The Temptations;Otis Redding / My Girl
"Which Crew Was ""I Just Died In Your Arms"" A Hit For";Cutting Crew
Name the band whose debut album is titled 'Suck on This'.;Primus
Which 2 Members Of The Group 10CC Left To Form A Duo;Kevin Godley & Lol Creme
In Which Australian Film Did Mick Jagger Appear In 1970;Ned Kelly
How Old Was Leann Rhymes When She Had Her First Number One Country Album;Thirteen
Bobby Farrell was the only male member of which chart topping group?;Boney M
Which Beatles Song Gave Billy Bragg His Only Uk No.1;She's Leaving Home
Which Country Does Enya Come From;Ireland
What Is The Singers Bjork Nationality;Icelandic
"""Planet Earth"" Was Duran Duran's First Hit, But What Was Their First Top Ten Entry";Girls On Film
"Who Had A Hit With ""She Drives Me Crazy""";Fine Young Cannibals
"In which Year Did George McCrae Release His No.1 Hit ""Rock Your Baby""";1974
"Which Of These Shadows Records Was Not A No.1 Apache, FBI, Kon Tiki, Dance On, Foot Tapper""";FBI
"How Are ""Rod Stewart, Ron Wood, Ian McLagan, Ronnie Lane & Kenny Jones"" More Commonly Known";The Faces
From the 1970's, which song and which group “Listen to the ground: there is movement all around, There is something goin' down and I can feel it, On the waves of the air, there is dancin' out there”?;The Bee Gees / Night Fever
Which 1983 Song, Shot To The Top Of The UK Charts After Mike Reid Refused To Play It On His Radio Show Due To It’s Sexual Content;Frankie / Relax
Elton John Is His Stage Name What Is His Real One;Reginald Dwight
Which City Not State Is The Home Of Motown Records;Detroit
"The Film ""Chances Are"" Featured A Song Called ""After All"" By Which Male Singer";Peter Cetera
Which Pink Creation From Noel's House Party Had A UK No.1 In 1993;Mr Blobby
The Label Is Bludgen Riffola Name The Band;Def Leopard
Who had his first UK top 40 hit single in 2004 with Magic, thirty years after his death at the age of 26?;Nick Drake
Which Famous British Composer Wrote A Sea Symphony & At The Age Of 80 The Score For A Film About Scott's Antarctic Expedition;Ralph Vaughan Williams
"Who Joined Genesis From ""Flaming Youth""";Phil Collins
What Was Former Spice Girl Victoria's Maiden Name Before She Married David In 1999;Adams
Which Guitarist Replaced Bernie Leadon In The Eagles In 1975;Joe Walsh
Whose Songs Include Night & Day, Begin The Beguine & Just One Of Thoese Things;Cole Porter
For Which Record Company Did The Beatles Record Most Of Their Work;Parlophone
In 1989 Bobby Brown Was the First American Solo Male Artist To Spend The Most Weeks Since Who In 1977;Elvis Presley
"Who Had A Hit In 1996 With ""Naked""";Louise
Woody Cook Born In December 2000 Is The Son Of Which Couple;Norman Cook & Zoe Ball
Eddie Vedder Is Lead Singer With Which Band;Pearl Jam
Which Pirate Died In 1966 Aged 26;Johnny Kidd
"Whose Albums Include ""Reproduction"", ""Love And Dancing"", ""Dare""";The Human League
"Name The Year Relax Reaches No.1 In The UK, ""This Is Spinal Tap"", Born In The USA";1984
"Who Recorded The 1969 Album ""Goodbye""";Cream
Who was the first Beatles drummer?;Pete Best
"What Year Was Prince's ""When Doves Cry"" Released";1984
Who Did Andy Bell Perform With In The Group Erasure;Vince Clark
